actor_id,name,gender,birthday,deathday,movie_ids,age
1443545,Lars H.U.G.,2,1953-09-11,,"{33449, 687226, 33422, 521447}",71
1443553,Mogens Eckert,2,1960-11-20,,"{341537, 303620, 335585, 33422}",64
1443734,Joakim Malling,2,1972-04-26,,"{14897, 15957}",52
1443735,Maria Stenz,1,1940-08-16,,"{14897, 126250, 580405}",84
1444097,Christian Gade Bjerrum,2,1981-10-26,,"{287491, 926157, 925254, 1466191}",43
1444142,Jakob Kvist,2,1964-01-04,,{16033},60
1444143,Sten Ørting,2,1957-11-20,,{16033},67
1444187,Joachim Fjelstrup,2,1987-09-25,,"{1108450, 287491, 918628, 1225156, 713480, 1024872, 1078249, 1154956, 522893, 750605, 332179, 714260, 1232827, 704926}",37
1444421,Jörgen Berthage,0,1978-05-17,,{41454},46
1444432,Oscar Walsøe Busch,2,1997-01-21,,"{19304, 76314, 14893, 640150}",27
1444437,Sebastian Aagaard-Williams,2,1988-08-11,,{76314},36
1444450,Meike Bahnsen,1,1973-07-15,,"{173603, 46823, 448172, 716206, 491450}",51
1444452,Ditte Arnth,1,1982-07-16,,"{56644, 25540, 211005, 178255}",42
1444453,Lucas Lynggaard Tønnesen,2,2000-07-13,,"{196024, 532686, 178255, 1076241, 656244, 1155063, 621976}",24
1444462,Uffe Kristensen,2,1956-01-20,,"{77568, 410816, 368298, 562523, 1178363}",68
1444463,Kjeld Høegh,2,1946-12-05,,{77568},78
1444464,Christian Matschofsky,2,1989-10-03,,{77568},35
1444468,Lucia Vráblicová,1,1973-07-19,,{16017},51
1444471,Martin Dusbaba,2,1976-04-10,,{16017},48
1444485,Jan Fog,2,1949-01-28,2015-04-23,{11328},66
1444488,Thomas Harder,2,1959-12-30,,{11328},65
1444508,Aino Junka,1,1974-01-05,,{11328},50
1444539,Michael Fabricius Sand,2,1970-11-01,,{11196},54
1444541,Merete Nørgaard,1,1964-05-29,,"{16059, 11196, 15837, 503159}",60
1444547,Lotte Mejlhede,1,1966-08-09,,{11196},58
1444553,Carina Due,1,1982-08-21,,"{78473, 16034, 15967}",42
1444569,Joel Hyrland,2,1985-01-16,,"{1398305, 16034, 1030917, 1382511, 916784, 15828, 495156, 1027513, 649594, 432603}",39
1444588,Hans Dueholm,2,1964-12-28,,"{523561, 13527}",60
1444590,Mathias Sparre-Ulrich,2,1973-05-20,,"{23019, 13527}",51
1444593,Dennis Albrethsen,2,1965-06-06,,"{356326, 495148, 13527, 316762, 10751}",59
1444597,Henrik Holm,2,1995-09-12,,{13527},29
1444615,Anders Aamodt,2,1987-04-10,,"{1181222, 1125607, 14896, 1306963, 717945, 1355931}",37
1444623,Mads Emil Grove Møller,2,1983-08-15,,{14896},41
1444645,Susanne Strauss,1,1947-03-25,,{24956},77
1444673,Jesper Zuschlag,2,1987-07-20,,"{571683, 401575, 705432, 957176, 639514, 1019835, 61624, 705311}",37
1444692,Josefine Højbjerg Bitsch,1,1985-11-07,,"{88273, 19301}",39
1444696,Kristian Høgh Jeppesen,2,1977-07-21,,"{335585, 19301, 932341, 254201, 547066, 458300, 211005}",47
1444741,Søren Byder,2,1972-07-20,,"{530833, 16012, 416774, 562551}",52
1444751,Marianne Frost,1,1966-06-06,,{33443},58
1444756,Christina Chanée,1,1979-01-06,,{56036},45
1444879,Ib Frendø,2,1957-11-18,,{33446},67
1444987,Camilla Lehmann,1,1990-05-01,,"{655713, 706117, 65771, 446029, 211005}",34
1444991,Carsten Eigil Hedegaard,2,1968-07-03,,"{211005, 127846}",56
1444992,Søren Bang Jensen,2,1975-11-09,,"{173603, 211005}",49
1444996,Maj-Britt Mathiesen,1,1971-08-01,,"{573657, 880457, 576377, 766105, 211005}",53
1445003,Malte Frid-Nielsen,2,1980-03-04,,"{566960, 725234, 957176, 639514, 211005}",44
1445004,Rasmus Krogsgaard,2,1980-12-20,,"{1289715, 211005}",44
1445014,Alfred Bjerre Larsen,2,2002-07-29,,"{458787, 329892, 416774, 523536, 545330, 316762, 918459, 211005, 469310}",22
1445030,Malene Beltoft Olsen,1,1984-09-28,,"{211005, 650031}",40
1445038,Mathilde Passer,1,1993-02-26,,"{1124080, 211005, 756406}",31
1445053,Øyvind Fabricius Holm,2,1973-02-08,,"{196024, 211005}",51
1445063,Al Agami,2,1972-03-06,,"{40003, 213993, 705740, 750605, 21276, 85213}",52
1445064,Sarah Secher Ernst,1,1975-10-08,,{40003},49
1445081,Philippe L. Christiansen,2,1974-05-26,,"{43032, 39118}",50
1445139,Pernille Rosendahl,1,1972-03-22,,"{16013, 1161519}",52
1445140,Karen Rosenberg,1,1975-06-20,,"{242459, 16013}",49
1445142,Ruddy Nyegaard,2,1939-12-11,,{41680},85
1445177,Anders Larsson,2,1952-10-01,2021-09-20,{16044},68
1445189,Niels Jørgen Riis,2,1969-07-16,,{16037},55
1445191,Thomas Knuth-Winterfeldt,2,1979-05-25,,"{15776, 487296, 710959, 16015}",45
1445197,Inge Molnes Heramb,1,1932-02-15,2011-07-21,{16015},79
1445233,Astrid Reinhardt,1,1984-03-20,,{23596},40
1445242,Kirsten Cenius,1,1943-11-23,,"{155762, 84652, 707702}",81
1445243,Sidsel Agensø,1,1968-05-16,,{155762},56
1445262,Benjamin Thorup Arnfred,2,1994-06-04,,"{12416, 21289}",30
1445272,Hannah Johansen,1,1962-08-21,1998-02-19,{56889},35
1445280,Bo Henriksen,2,1975-02-22,,{18880},49
1445296,Per Linderoth,2,1958-11-16,,"{568648, 16050, 374683, 42757}",66
1445298,Maj Bockhahn Bjerregaard,1,1984-02-29,,{76323},40
1445300,Frank Lundsgaard Gundersen,2,1962-02-11,,"{197955, 76323, 611493, 57256, 310130}",62
1445316,Suzette Kempf,1,1960-11-23,,{33449},64
1445321,Michael Nørgaard,2,1963-11-09,,"{33449, 38839}",61
1447328,Cecilie Stenspil,1,1979-10-22,,"{335585, 132313, 335573, 622129}",45
1447650,Kasper Juhl,2,1991-04-12,,"{333440, 568885, 652990}",33
1447798,Stig Rossen,2,1962-06-14,,"{1513586, 1369363, 882036}",62
1456090,Anton Klink,2,1976-04-18,,{659993},48
1456951,Runi Lewerissa,2,1958-10-28,,"{123968, 169030, 511175, 706888, 430768}",66
1458362,Besir Zeciri,2,1990-07-06,,"{1304451, 1317159, 1030919, 629034, 662765, 446029, 522893, 706480, 327474, 853561, 1232827, 1296734}",34
1459129,Povl Dissing,0,1938-01-27,,{1437294},86
1459336,Nanna Øland Fabricius,1,1985-05-02,,"{15957, 266285, 1053927}",39
1459518,Emil Nyløkke Thorup,2,1983-09-05,,{210816},41
1459519,Gerz Feigenberg,2,1956-05-28,2011-05-02,{210816},54
1460359,Peter Christoffersen,2,1980-02-12,,"{490402, 486947, 381767, 687401, 629034, 58483, 666232, 254201, 711005}",44
1460361,Anton Honik,2,1995-03-20,,"{390337, 196024, 254201, 90682, 770399}",29
1460362,Katrine Greis-Rosenthal,1,1985-09-19,,"{655297, 711005, 254201, 523561, 766105, 986812, 708477, 1082462, 1120543}",39
1460363,Kasper Løfvall Stensbirk,0,1994-04-11,,"{514562, 1080995, 1353894, 1125607, 716350, 541773, 789710, 1180595, 656244, 254201, 1158395, 1035422}",30
1460364,Peter Damm-Ottesen,2,1950-06-06,,"{1300992, 25540, 442438, 33415, 714895, 13527, 254201}",74
1460365,Nikolaj Groth,2,1994-05-03,,"{254201, 460591, 414993, 705439}",30
1460367,Martine Ølbye Hjejle,1,1997-12-16,,"{254201, 809365}",27
1460372,Peder Bille,2,1983-06-10,,"{254201, 705053}",41
1460384,Zeino Macauley,2,1977-05-25,,"{414993, 90682, 141011, 348668}",47
1461224,Alex Thelander,2,1989-08-30,,"{295968, 375441, 337985, 375412}",35
1463097,Jakob Randrup,2,1984-03-27,,"{287491, 514692, 724616, 489146, 715070}",40
1464083,Arved Friese,2,2002-12-27,,{980026},22
1467367,Mads Hjulmand,2,1982-11-12,,"{202088, 368489, 488368, 1115377, 957176}",42
1469773,Jonathan Harboe,2,1987-01-06,,"{1119173, 1353894, 293450, 629068, 425298}",37
1470220,Martin Herzberg,2,1911-01-15,1972-07-16,"{641632, 646048, 341656, 1073052, 344383}",61
1470221,Karen Winther,1,1900-01-01,1989-01-07,"{964032, 1162505, 1209452, 1258573, 928942, 866455, 341656, 1210713, 646045}",89
1470228,Cæcilie Nordgreen,1,1946-08-09,,"{259193, 1428972}",78
1475414,Ulrik Windfeldt-Schmidt,2,1998-04-27,,"{449576, 343878, 1470663}",26
1476520,Marie Dinesen,1,1887-11-03,1938-08-17,"{641632, 1208961, 641634, 1303832, 1399335, 660648, 672329, 1210287, 801520, 664339, 629206, 341656, 179835, 344383}",50
1476522,Harry Komdrup,2,1896-01-05,1958-05-25,"{1053729, 682920, 191374, 1235153, 629206, 1296054, 648280, 631579, 344383}",62
1476818,Mai Kirkensgaard,1,2003-10-02,,"{278768, 446877}",21
1476824,Jakob Svarre Juhl,2,1984-10-18,,"{278768, 886395, 1082462, 103839}",40
1476834,Josephine Park,1,1987-04-10,,"{396352, 704937, 274826, 711017, 826989, 869166, 1205456, 901234}",37
1476836,Niels Anders Manley,2,1988-07-26,,"{274826, 1172084, 881727}",36
1476844,Bue Wandahl,0,1964-02-06,,"{274826, 518245, 1279958}",60
1476847,Nanna Buhl Andresen,1,1972-04-18,,"{704522, 133783}",52
1476849,Anders Gjellerup Koch,2,1961-07-07,,{133783},63
1476856,Mads-Peter Neumann,2,1939-01-22,,"{60469, 1178110, 133783}",85
1476866,Meliha Saglanmak,1,1954-10-10,,"{341537, 213993, 199743}",70
1476867,Lasse Kramhøft,2,1978-08-05,,"{1514745, 199743}",46
1476871,Jacob Riising,2,1978-05-10,,"{1514745, 437627, 671862, 199743}",46
1476874,Meinhard St. John,2,1972-06-20,,"{491450, 706122, 199743}",52
1476878,Hans Bülow Ungfelt,2,1975-07-09,,{199743},49
1476882,Magnus Nørgaard Larsen,2,2001-09-03,,{335576},23
1476884,Rosita Nellie Holse Gjurup,1,2008-09-12,,{335576},16
1476886,William Rudbeck Lindhardt,2,1998-03-28,,"{56644, 712037, 611493, 710999, 335576}",26
1476892,Anana Rydvald,1,1972-04-28,,{335576},52
1476897,Stine Kongsted,1,1973-07-28,,{25540},51
1476899,Karen B. Pedersen,2,1941-01-22,1974-03-12,"{25540, 456447}",33
1476901,Thue Ersted Rasmussen,2,1985-11-15,,"{859585, 490402, 173603, 103844, 706470, 1154956, 622129, 1102036}",39
1476902,Rhea Leman,1,1954-11-05,,"{173603, 702557}",70
1476903,Adam Holm,2,1969-09-17,,"{173603, 1458539, 712036}",55
1476905,Katrine Engberg,1,1975-06-29,,"{196024, 173603}",49
1476906,Sandra Yi Sencindiver,1,1980-01-30,,"{508521, 173603, 704926, 1352111}",44
1476907,Biljana Stojkoska,1,1975-05-12,,"{924065, 414050, 173603, 609544, 710641, 449016, 711005, 977502}",49
1476917,Kamilla Walsøe,1,1973-05-14,,{173603},51
1476918,Mikkel Beha Erichsen,2,1966-08-11,,"{173603, 1384447}",58
1476921,Sune Kofoed,2,1977-12-12,,"{173603, 197955, 46789, 708487, 715502}",47
1476922,Jesper Dupont,2,1981-09-18,,"{173603, 725234, 833339, 990691}",43
1476941,Frederik Cilius Jørgensen,2,1986-03-12,,"{451673, 197955, 704476, 490405}",38
1476944,Holger Østergaard Kristensen,2,1967-09-11,,"{197955, 886395, 797116}",57
1476946,Jesper Hagelskær Paasch,2,1985-04-07,,"{197955, 332179, 622124}",39
1476947,Malene Knudsen,1,1987-06-26,,"{197955, 416965, 716526}",37
1476952,Dan Schlosser,2,1956-02-20,,"{197955, 16014}",68
1476956,Kristoffer Møller Hansen,2,1981-03-18,,{197955},43
1478978,Cecilie Alstrup Tarp,1,1999-11-12,,"{198436, 314285, 378932}",25
1478979,Nicoline Melbye Andreassen,1,2005-01-05,,{198436},19
1478980,Nanna Schaumburg-Müller,1,1979-08-26,,"{46296, 958234, 1369363, 198436}",45
1480768,Aria Alexander,1,1995-03-25,,{1053927},29
1482914,Mikkel Hilgart,2,1991-12-26,,"{1075300, 518245, 523561, 346763, 420956, 458300, 770399}",33
1483183,Niki Nordenskjöld,1,1975-12-01,2014-09-03,{363248},38
1486091,Gisli Alfredsson,2,1933-01-24,,{198783},91
1486093,Jörgen Lantz,2,1943-12-23,,{198783},81
1491059,Anne Wedege-Mathiasen,1,1949-02-14,,{1178036},75
1491453,Sofia Nolsøe Mikkelsen,1,1986-02-05,,"{1290697, 314602, 335490}",38
1494061,Peder Thomas Pedersen,2,1973-09-13,,"{545569, 733379, 205637, 724617, 513227, 353172, 451678, 41688, 573657, 538715, 1035422, 5177}",51
1494062,Roberta Reichhardt,1,1996-09-17,,"{571683, 724614, 716231, 1024872, 884429, 1102384, 353172, 1076248, 606297, 348668, 629150}",28
1494871,Morten Vang Simonsen,2,1980-03-31,,"{714297, 712028, 704934, 353614}",44
1494873,Elias Munk,2,1992-05-21,,"{606297, 619779, 412099, 395940, 716231, 708490, 706263, 466796, 353614, 716526, 492721, 404439, 659993, 491450, 734107, 716350}",32
1494874,Helle Pilar Larsen,1,1972-06-30,,"{86985, 310602, 353614, 416370, 161491}",52
1499279,Marianna Rubinchik,1,1974-03-21,,{359821},50
1501634,Ari Alexander,2,1990-09-17,,"{859585, 995169, 573657, 1232827, 571689, 1125611, 332179, 717943, 659993, 1355931, 799644, 458300}",34
1501644,Michael Bartroff,2,1945-09-08,2019-10-14,{183994},74
1501645,Gerda Elisabeth Borchgrevink,1,1934-02-19,2014-03-24,"{183994, 73370}",80
1501655,Ejnar Hans Jensen,2,1937-09-07,,"{367586, 562531, 312485, 33445, 54599, 562510, 60469, 710615, 710589}",87
1501663,Lucienne Givry,1,1897-01-31,1983-10-17,{183990},86
1501675,Sophus Kirkeby Windeløv,2,1979-09-01,,"{19177, 15956}",45
1501676,Niels Vendius,2,1962-01-03,,"{19177, 710612}",62
1501687,Rosa Katrine Frederiksen,1,1950-06-15,2014-01-23,"{34061, 23294}",63
1501689,Pernille Hilgart,1,1976-02-25,,{23294},48
1501706,Fritz Brun,2,1936-03-29,,"{358346, 252740, 252741}",88
1501721,Emmy Schønfeld,1,1873-04-13,1956-05-27,"{1008448, 187329, 183979, 935604, 279230}",83
1501879,Anders Sund,2,1984-12-14,,{141143},40
1501884,Anne Bruun Grønbæk,1,1984-09-04,,{141143},40
1501888,Jannick Olsson,2,1979-06-11,2003-09-13,{141143},24
1501899,Johannes Poulsen,2,1881-11-17,1938-10-14,"{189804, 747406}",56
1501903,Mette Vibe Utzon,1,1967-04-07,,{296641},57
1501958,Ettie Heide,1,1917-12-04,2006-05-25,{252748},88
1501968,Rigmor Hvidtfeldt,1,1907-06-13,1991-07-07,"{187849, 357293, 362353, 252794, 160413}",84
1501981,Anita Prülaider,1,1922-09-26,1987-07-18,"{187848, 854475, 374157}",64
1502001,Kai Wilton,2,1916-07-04,1980-04-06,"{187844, 356997}",63
1502044,Oda Pasborg,1,1911-08-19,1945-02-24,{252765},33
1502585,Thyge Thygesen,2,1941-06-09,,{286439},83
1502586,Johannes Fønss,2,1884-01-16,1964-12-16,"{77133, 286439}",80
1502686,Anna Borg,1,1903-07-30,1963-04-14,"{445921, 52609}",59
1503447,Ole Schjører-Hansen,2,1940-12-20,,"{357323, 456631}",84
1503452,Lizzi Lykke,1,1941-11-10,,"{357323, 535253}",83
1504721,Gertrud Jensen,1,1906-04-27,2001-04-04,{357882},94
1504725,Roy Fox,2,1901-10-25,1982-03-20,{357882},80
1505339,Tomáš Dianiška,2,1984-10-10,,"{490402, 547066}",40
1505520,Ulf Stenbjørn,2,1921-09-15,2012-02-03,{358259},90
1505674,Jelena Bundalovic,1,1992-02-20,,"{18880, 161491}",32
1505681,Annemieke Bredahl Peppink,1,2004-11-02,,{161491},20
1505682,Clement Blach Petersen,2,1973-10-15,,"{498162, 161491}",51
1505684,Peter Zandersen,2,1983-12-28,,"{161491, 986812, 396127, 571687}",41
1505686,Niels Thanild,2,1976-06-19,,{161491},48
1505687,Jacob Guldager,2,1981-02-12,,"{425298, 161491, 302797}",43
1505741,Allan Nielsen,2,1971-03-13,,{358342},53
1505792,Sara Bro,1,1974-04-27,,"{709480, 123825, 513686, 15967}",50
1505796,Peter Secher Schmidt,2,1963-03-17,,"{1232827, 160805}",61
1505798,Kim Veisgaard,2,1954-09-11,,"{160805, 460281, 707735, 562553, 1179550}",70
1508837,Magnus Mark,2,1964-11-26,,{1082462},60
1509596,Kristoffer Fabricius,2,1981-08-07,,"{335490, 462347}",43
1509601,Sandra Ostermann Cardichon,1,1967-03-22,,{335490},57
1509605,Andreas Berg Nielsen,2,1984-12-10,,"{916784, 335490, 714268}",40
1511767,Sigurd Emil Roldborg,2,1967-04-17,,"{1178273, 210818, 199934}",57
1511768,Kathrine Herforth,1,1972-05-10,,{210818},52
1514777,Thomas Norgreen Nielsen,2,1999-07-08,,"{714899, 56644}",25
1514779,Julia Wentzel Olsen,1,1998-12-12,,"{449576, 88273, 56644, 705297}",26
1514784,Vibeke Dueholm,1,1960-02-08,,{56644},64
1514813,Nicky Lindby Andersen,2,1997-07-31,,{56644},27
1514957,Anders Petersen,2,1944-05-03,,{705302},80
1514976,Niels Bender,2,1962-12-11,,"{147190, 647183}",62
1515019,Jørn Hjorting,2,1931-01-12,,"{48792, 1490443}",93
1515020,Niels Sleimann,2,1954-08-20,1990-10-30,"{708536, 532354, 48792, 1178333}",36
1515026,Klaus Kjellerup,2,1954-04-27,,{48792},70
1515174,Leonora Alkærsing Nielsen,1,1997-04-10,,"{19304, 80217}",27
1515182,Ida Marie Nielsen,1,1996-08-20,,"{19304, 1179227, 706101}",28
1515211,Suzanne Darmer,0,1969-05-28,,"{19304, 705297, 708195}",55
1515583,Marco Grimnitz,2,1984-11-28,,"{1113120, 15828}",40
1515600,Kristoffer Johan Fogh Holmkjær,2,2000-02-13,,{209513},24
1515707,Michael Gade Thomsen,2,1978-06-06,,"{1130408, 335490}",46
1517994,Annika Holm Remmer,1,2002-10-30,,{335573},22
1518001,Laura Wilhelmi Ljungdalh,1,1975-01-04,,"{724452, 335573}",49
1518003,Kasper Østerholdt Jensen,2,1977-09-22,,{335573},47
1518004,Magnus Bruun,2,1984-01-03,,"{416772, 716295, 1466191, 492721, 425298, 335573, 724600, 766105, 335578, 710589, 396127}",40
1518076,Jonatan Tulested,2,1995-06-12,,"{15957, 640150, 411773, 72538, 201532, 710589, 949950}",29
1518799,Nikolaj Hübbe,2,1967-10-30,,{287491},57
1518800,Sara Viktoria,1,1994-08-24,,"{287491, 523561, 957176, 1029880, 639514}",30
1518801,Sidsel Siem Koch,1,1986-05-16,,"{655297, 287491, 833339}",38
1518807,Jan Overgaard Mogensen,2,1971-12-16,,{287491},53
1518808,Sofia Saaby Mehlum,1,1986-08-05,,"{711216, 287491}",38
1518818,Henrik Trenskow,2,1968-05-16,,{15825},56
1518864,Ole Busck,2,1953-01-13,,"{142473, 456631}",71
1519948,Carsten Svendsen,2,1979-07-16,,"{1047914, 333446}",45
1521224,Simon Munk,2,1989-08-23,,"{287232, 710987, 15837}",35
1521863,Aaron Koszuta,2,1994-06-04,,{335578},30
1522171,Anders Stjernholm,2,1980-11-22,,"{363774, 882303}",44
1522383,Thomas Quasthoff,2,1959-11-09,,{534558},65
1522439,Erann DD,2,1967-09-07,,"{335585, 1514732}",57
1522441,Erling Eliasson,2,1956-12-01,,{335585},68
1522446,Ilia Swainson,1,1965-07-24,,{335585},59
1522447,Alexandra Ternstroem,1,1972-08-28,,"{335585, 19304, 708466, 1027954, 89877}",52
1522448,Hanne Uldal,1,1950-05-14,,"{335585, 455339, 1451215, 759056, 1303028}",74
1522961,Kathrine Høj Andersen,1,1980-01-21,,"{1171372, 15837}",44
1522965,Nina Høgsberg,1,1958-04-02,,{15837},66
1523034,Simon Van Lammeren,2,1976-12-04,,{86985},48
1523037,Anne Christine Bech,1,1971-10-02,,{86985},53
1534037,Annette Ketscher,1,1962-12-19,,"{22137, 519594, 22140, 367590}",62
1534039,Peter Bierlich,2,1944-06-21,,{367593},80
1534047,Christian Sarvig,2,1949-04-08,2012-12-28,{367594},63
1534062,Hanne Boel,1,1957-08-31,,{367599},67
1534072,Svend Melsing,2,1888-12-27,1946-06-08,"{964032, 631555, 642467, 1212677, 1389361, 539762, 890355, 367601, 1374133, 1465142}",57
1534087,Kirsten Elsass,1,1911-06-10,2000-06-19,{367606},89
1534988,Bronwen Loshak,1,1975-01-14,,{368069},49
1534989,Martin Frislev Ammitsbøl,2,1976-11-09,,"{368069, 1129805, 375182, 957176, 863070}",48
1535207,Jesper Pedersen,2,1972-06-09,,{363248},52
1535869,Nicolas Wollesen,0,1991-01-01,,"{368489, 657548}",33
1536433,Liv Leman Brandorf,1,2001-11-11,,"{416774, 511175, 430768, 316762, 918459}",23
1536438,Carsten Rudolf,2,1965-08-03,,"{918459, 416774}",59
1540041,Suzanne Brøgger,1,1944-11-18,,"{1290281, 95491}",80
1542778,Tanne Sommer,1,1993-03-05,,{17959},31
1542791,Téo Lepetit,2,1997-10-12,,"{370594, 520746, 1466191, 1135252, 1220533}",27
1543753,Sussie Nøhr,1,1948-07-24,,"{1120421, 127846, 705065, 622124, 714899, 642646}",76
1543789,Maj Kierkensgaard,1,2003-10-02,,{104733},21
1543790,Anne Dalsgaard,1,1963-07-25,,"{1225156, 104733}",61
1543962,Niclas Vessel Kølpin,2,1985-07-30,,"{353614, 442438}",39
1544029,Søs Sif Thiele,1,1973-02-02,,"{711208, 640150, 316762, 1072444, 1119197}",51
1544031,Dan Jakobsen,2,1980-05-24,,"{316762, 918459, 1232827, 416774}",44
1546087,Emil Belton,2,1999-01-01,,{335578},25
1546089,Oskar Belton,2,1999-01-01,,{335578},25
1546090,Maximilian Beck,2,1995-11-26,,{335578},29
1546091,August Carter,2,1998-02-05,,"{799485, 1173996, 335578, 1119197, 1120543}",26
1546096,Simone Colling,1,1994-03-12,,{310602},30
1546915,Jesper Riefensthal,0,1979-04-01,,"{704676, 442438, 350054, 73448, 446569, 15956, 705046, 196024, 103839}",45
1546919,Anders Gjellerup Koch,2,1961-07-07,,"{704676, 714268, 15956}",63
1547784,Michaela Horká,1,1986-11-22,,{88273},38
1547787,Zinnini Elkington,1,1989-01-02,,"{706117, 490414, 88273, 710516, 350069, 406808, 799484}",35
1547788,Karel Polišenský,2,1943-12-09,2022-09-07,{88273},78
1547789,Eva Sitta,1,1954-08-17,,{88273},70
1547790,Daniel Bambas,2,1980-03-31,,{88273},44
1547799,Jakub Albrecht,2,1983-09-24,,{88273},41
1549785,Paulo Fortes,2,1923-02-07,1997-01-09,{388800},73
1552847,Albert Rudbeck Lindhardt,2,2001-07-12,,"{245858, 348675, 974052, 416774, 1317159, 416364, 580175, 1237744, 622129, 853361, 1220533, 513686, 663870}",23
1553501,Murad Mahmoud,2,1985-11-13,,{16010},39
1553506,Steffen Rode,2,1950-02-21,2019-03-23,"{523561, 16010}",69
1553571,August Liebmann,2,1864-10-09,1952-12-12,"{374171, 1210287}",88
1554945,Lea Løbger,1,1977-01-17,,{19812},47
1558272,Michael 'MC' Christiansen,2,1973-09-20,,"{75187, 336749}",51
1558826,Stella Lind,1,1892-09-17,1919-06-01,"{778032, 629203, 766733, 193894}",26
1560170,Claus Bahnsen,2,1965-09-16,,"{196024, 348675, 706470}",59
1560173,Nynne Bojsen,1,1972-03-03,,{196024},52
1560174,Dorte Højsted,1,1958-03-20,,"{1108322, 482185, 1178058, 224491, 726187, 580175, 958231, 196024}",66
1561213,Legolas Telling 'Clemens',2,1979-10-08,,{43415},45
1562278,Slavica Knežević,1,1955-08-17,,"{11328, 11330}",69
1565234,Tarjei Sandvik Moe,2,1999-05-24,,{1205860},25
1565240,Herman Tømmeraas,2,1997-04-02,,{983524},27
1568312,Mikkel Egelund,2,1974-08-11,,{221186},50
1570465,Ewa Sałacka,1,1957-05-03,2006-07-23,{196603},49
1576745,Charlotte Tomaszewska,1,1990-02-07,,{348677},34
1584490,May Simón Lifschitz,1,1995-05-17,,"{385136, 523576, 484915, 750062}",29
1584491,Nanna Skaarup Voss,1,1990-10-24,,"{724586, 385136, 853361, 611188, 406808, 797307, 712028}",34
1587468,Şebnem Hassanisoughi,1,1985-12-07,,{505942},39
1589551,Anders Grau,2,1981-08-03,,"{1115377, 548594, 1196851, 495156, 432603, 387164, 427071}",43
1592767,Malte Houe,2,2002-08-17,,"{416364, 369746, 1022266, 416774}",22
1595315,Nikolaj Harris,2,1972-06-04,,{389407},52
1595324,Merete Hegner,1,1952-07-30,,"{1450494, 448172, 1178072, 1179550, 389407}",72
1595328,Alice Thorlacius,1,1949-10-18,,"{389407, 1178036, 218943}",75
1596934,Natalia Reyes,1,1987-02-06,,{545569},37
1597941,Mikkel Lomborg,2,1971-02-02,,"{460585, 390259}",53
1597943,Rosa Marie Gjerluff Nyholm,1,1989-10-09,,"{460585, 390259}",35
1601435,Ardalan Esmaili,2,1986-03-22,,"{607528, 476243, 1119173}",38
1602451,Amanda Collin,1,1986-03-04,,"{480536, 348668, 980026, 518245, 293450, 724586, 705066, 706095, 425298, 932341, 622968, 1261050, 986812}",38
1602692,Daniel Bevensee,2,1984-04-02,,{995169},40
1604347,Monica Mariotti,1,1976-01-01,,{1024872},48
1606121,Miri Ann Beuschel,1,1992-02-10,,"{390337, 1019835, 702557, 460199}",32
1607554,Hircano Soares,2,2001-09-29,,"{430768, 393437, 511175}",23
1609347,Alex Høgh Andersen,2,1994-05-20,,"{706273, 348674, 412099, 521251, 706319, 650031, 706263, 1029880, 706299, 1355933}",30
1609351,Christian Abart,2,1959-02-21,,{348677},65
1609927,Sira Stampe,1,1977-06-12,,"{262889, 245858}",47
1610875,Harald Kaiser Hermann,2,2005-10-12,,"{490402, 348675, 978006, 713927}",19
1613186,Søren Gericke,2,1947-04-01,,{395424},77
1615395,Julie Brochorst Andersen,1,1993-05-27,,"{708192, 416965, 409063, 159432, 718092, 460591, 59190, 521143, 396127}",31
1616155,Linnea Berthelsen,1,1993-07-13,,{396340},31
1616206,Simon Bennebjerg,2,1989-10-05,,"{377691, 486947, 629034, 750060, 396348, 706480, 716530, 666232, 1130425, 980026, 797307, 712028}",35
1616237,Shelly Levy,1,1991-02-19,,"{396355, 335942, 938775, 750605, 714711, 447705}",33
1616643,Hans Christian Ægidius,2,1933-03-24,2008-03-27,"{187328, 1436320, 1436805, 47270, 176606, 100570, 1178250, 33933, 155725, 379343, 61297, 377268, 308725, 269976, 308889, 221210, 56862}",75
1623516,Štěpánka Fingerhutová,1,1996-07-01,,{650031},28
1626144,Gustl Weishappel,2,1925-05-27,2008-04-21,{132753},82
1627015,Björn Elgerd,2,1989-01-01,,{1124080},35
1630942,Alexander Kølpin,2,1965-06-01,,{169012},59
1632952,Sonny Lindberg,2,1993-02-27,,"{416965, 716350, 957907, 1303028, 1029880, 335582}",31
1639188,Cecilie Lassen,1,1981-10-20,,{348660},43
1639191,Alban Lendorf,2,1989-09-07,,"{1113448, 348660, 650031}",35
1640021,Anders Mossling,2,1963-07-20,,"{865504, 571683, 1304451, 515653, 1033894, 629034, 541773, 910446, 934287, 1387889, 403326, 1369363, 538715, 964318}",61
1640022,Nikolaj Dencker Schmidt,2,1987-01-10,,"{629419, 403326}",37
1648346,Robert Aramayo,2,1992-11-06,,{538715},32
1648592,Esben Petersen,2,1917-07-25,2005-11-12,"{54609, 405883}",88
1649390,Marta Dancingerová,1,1991-09-26,,{377691},33
1656523,Cæcilia Holbek Trier,1,1953-04-16,2023-11-21,"{29445, 1030917}",70
1660158,Martin Elung Jensen,2,1959-03-02,,{377715},65
1664363,Beatrice Seedorff,1,1952-11-09,,"{410816, 368198}",72
1664404,Oliver Methling Søndergaard,2,2000-01-16,,"{305638, 366895, 714899, 308409, 705434}",24
