actor_id,movie_ids,adult,also_known_as,biography,birthday,deathday,gender,homepage,imdb_id,known_for_department,name,place_of_birth,popularity,profile_path
3899965,{1081002},False,[],,,,0,,,Acting,Fredrik Malte Petersen,,0.0,
3899967,{1081002},False,[],,,,0,,,Acting,Thomas Dahl Bering Poulsen,,0.0071,
3906102,{1082615},False,[],,,,0,,,Acting,Julius Randorf Jørgensen,,0.0071,
3907135,{1082942},False,[],,,,2,,,Acting,Alexander Mayah Larsen,,0.0268,/hcInGPuX0BnwPbGTltjjDRY6XUK.jpg
3908479,{1115622},False,[],,,,0,,,Acting,Ali Hamza,,0.0,
3908483,{1115622},False,[],,,,0,,,Acting,Anika Weston,,0.0,
3908484,{1115622},False,[],,,,0,,,Acting,Kasper Kruse,,0.0,
3908918,{1083473},False,[],,,,1,,nm12229737,Acting,Andrea Widemann Monberg,,0.0,
3908919,"{1083473, 1105329, 1135252, 1111825}",False,[],,1999-05-29,,2,,,Acting,Luca Storm,,0.0286,/8uOu60BYE4Bk8vdE7ZU2fJv2ZYk.jpg
3908920,{1083473},False,[],,,,0,,,Acting,Henriette Bohn Vrang,,0.0071,
3910520,{367689},False,[],,,,0,,,Acting,Gustav Nordgreen Jacobsen,,0.0,
3910524,{367689},False,[],,,,0,,,Acting,Bertel Torne Olsen,,0.0,
3910527,{367689},False,[],,,,0,,,Acting,Chresten Speggers Simonsen,,0.0071,
3910532,{367689},False,[],,,,0,,,Acting,Rasmus de Neergård,,0.0,
3910535,{367689},False,[],,,,0,,,Acting,Sofie Tønsberg,,0.0214,
3910537,{367689},False,[],,,,0,,,Acting,Thor Gjedsted,,0.0,
3910538,{367689},False,[],,,,0,,,Acting,Luise Hodell,,0.0,
3910539,{367689},False,[],,,,0,,,Acting,Johannes Hwiid Lopdrup,,0.0,
3910540,{367689},False,[],,,,0,,,Acting,Julian Kyhl,,0.0071,
3913374,{1035422},False,['Clara Morild Marckmann'],,,,1,,,Acting,Clara Marckmann,,0.0071,
3913375,"{1316739, 1035422}",False,[],,,,0,,,Acting,Alma Benkjer,,0.0,/ordJC8zNXoYDeIwfKkvdRi2R6DC.jpg
3913376,{1035422},False,[],,,,0,,,Acting,Emilie Lilja,,0.0143,/U5tiT2ohW9TtTZs61mvxhdEj3C.jpg
3913378,{1035422},False,[],,,,0,,,Acting,Emil Køster,,0.0,/8WL64d63sAYjhqzHy46ZO8chA9i.jpg
3913379,{1035422},False,[],,,,0,,,Acting,Coco Rosa Kocyigit,,0.0,
3913381,"{1417001, 1035422}",False,['Mette Løjborg-Hansen'],,,,0,,,Acting,Mette Løjborg,,0.0143,/eT7eZqJK2Vb1FYF9XP7mCmCmyxA.jpg
3915740,{1085221},False,[],,,,0,,,Acting,Lene Vaerge,,0.0,
3915742,{1085221},False,[],,,,0,,,Acting,Jacob Strange,,0.0071,
3915743,{1085221},False,[],,,,0,,,Acting,Søren Kjær Christensen,,0.0,
3915744,{1085221},False,[],,,,0,,,Acting,Ganya Jantichai,,0.0071,
3915745,{1085221},False,[],,,,0,,,Acting,Alexander Winther,,0.0071,
3915746,{1085221},False,[],,,,0,,,Acting,Viggo Vigsø Lauridsen,,0.0,
3915748,{1085221},False,[],,,,0,,,Acting,Phillip Grosen,,0.0,
3915749,{1085221},False,[],,,,0,,,Acting,Sara Lorenzen,,0.0,
3915750,{1085221},False,[],,,,0,,,Acting,Mathias Hedegård Andersen,,0.0,
3915751,{1085221},True,[],,,,0,,,Acting,Alexander Leo Christiansen,,0.001,
3915987,{897155},False,[],,,,0,,,Acting,Ellen Rovsing Knudsen,,0.0071,
3924262,{1087768},False,[],Bodybuilder from Denmark.,,,0,,,Acting,Nikolaj Jørgensen,,0.0071,/ek48dFzH2oeIVSNx6ughOXFnXnK.jpg
3924264,{1087768},False,[],,,,0,,,Acting,Jan Moos,,0.0,
3925897,{818837},False,[],,,,0,,,Acting,Maria Motzfeldt,,0.0071,
3929934,{1089054},False,[],,,,0,,,Acting,Susse Brodersen,,0.0,
3929954,{1089054},False,[],,,,0,,,Acting,Ole Hartkopp,,0.0,
3929956,{1089054},False,[],,,,0,,,Acting,Svend Heinild,,0.0,
3938408,{1173120},False,[],,,,0,,,Production,Rasmus Smed,,0.0,
3944603,{239875},False,[],,,,0,,,Acting,Carl Plum,,0.0,
3944604,{239875},False,[],,,,0,,,Acting,Niels Plum,,0.0,
3948420,{1513634},False,[],,,,2,,,Acting,Peter Michael Müller,,0.0614,/jCZrO5igwnUbTXnnKlQfAWXUYhv.jpg
3948422,{1513634},False,[],,,,2,,,Acting,Jakob Skytte,,0.0362,/hSGHI1TKNmBr0LBZ1OvmrsQBusP.jpg
3949674,{454325},False,[],,,,0,,,Acting,Henning Ahrensborg,,0.0071,
3949675,{454325},False,[],,,,0,,,Acting,Mogens Dam,,0.0486,
3949676,"{445921, 454325}",False,[],,,,0,,,Acting,Lotte Hasselmann,,0.0,
3949677,{454325},False,[],,,,0,,,Acting,Knud Jønsson,,0.0,
3949681,{228697},False,[],,,,0,,,Acting,Lille Kim,,0.0,
3949684,{228697},False,[],,,,0,,,Acting,Leesa Foster,,0.0,
3951259,{1095976},False,[],,,,0,,,Acting,Michael Andersen,,0.0143,
3951261,{1095976},False,[],,,,0,,,Acting,Søren Børgesen,,0.0071,
3951264,{1095976},False,[],,,,0,,,Acting,Erik Jensen,,0.0,
3951275,{1095976},False,[],,,,0,,,Acting,Morten Lundsgård,,0.0,
3951277,{1095976},False,[],,,,0,,,Acting,Jakob Nyborg,,0.0143,
3951278,{1095976},False,[],,,,0,,,Acting,Lars Svensson,,0.0071,
3951279,{1095976},False,[],,,,0,,,Acting,Allan Teisen,,0.0261,
3951530,{1382511},False,[],,,,0,,,Acting,Louise Herping Ellegaard,,0.0071,/jfUzpmp6VnpBqhuZ6i47i9grOEJ.jpg
3951594,{1096083},False,[],,,,0,,,Acting,Sune Ratleff,,0.0,
3951596,{1096083},False,[],,,,0,,,Acting,Jacob Brick,,0.0,
3951967,{971589},False,[],,1985-05-28,,1,,,Acting,Ena Spottag Fog,"Odense, Danmark",0.1484,/nLihkN5JCz4bqdx9g8Ky536mPF.jpg
3951974,{971589},False,[],,,,0,,,Acting,Claus Beck-Nielsen,,0.0,
3954327,{1097176},False,[],,,,0,,,Acting,Julianna Okosun,,0.0,
3957708,{178255},False,[],,,,0,,nm1489135,Acting,Eric Fardeau,,0.0214,
3958662,{1098811},False,[],,,,0,,,Acting,Einar Geert-Jørgensen,,0.0,
3960099,{427071},False,[],,1976-07-03,,1,,,Acting,Nessie Mehrnaz Beik,,0.0708,/czVRM0vg2GhjwjSjd11Y5TDmYSY.jpg
3960197,"{1505240, 1232748, 1121919}",False,[],Danish historian and television producer.,1987-02-12,,1,,nm7445318,Acting,Cecilie Nielsen,"Salskøbing, Danmark",0.0071,/AbNnu5YGKVpOmzcHVigtbNJtOi9.jpg
3960536,{644212},False,[],,,,0,,,Acting,Ina Overgaard,,0.0,
3961396,{382514},False,[],,,,0,,,Acting,Nick Toop,,0.0,
3961397,{382514},False,[],,,,0,,,Acting,Bob Patterson,,0.0,
3961399,{382514},False,[],,,,0,,,Acting,Nick White,,0.0,
3963355,{1100315},False,[],,,,0,,,Acting,Anders Damkjær,,0.0071,
3963356,{1100315},False,[],,,,0,,,Acting,Flemming Frieberg,,0.0,
3963360,{1100315},False,[],,,,0,,,Art,Martin Zeuthen,,0.0,/5YiFOyw58GPZUc60KUdBquecAbQ.jpg
3964350,{1130408},False,['Lova Rudolph'],,,,1,,,Acting,Lova Müller Rudolph,,0.0743,/pRLY06GQEYjayCRSYG3IHZJB3sk.jpg
3965774,{1101129},False,[],,,,0,,,Acting,Vincent Gilbert Olsen,,0.0,
3970627,{1102483},False,[],,,,0,,,Acting,Eda Zökten,,0.0071,
3970628,{1102483},False,[],,,,0,,,Acting,Ann-Sofie Christiansen,,0.0071,
3970629,{1102483},False,[],,,,0,,,Acting,Afshan Kahn,,0.0214,
3970897,{300220},False,[],,,,0,,,Acting,Jacob Alwan Salling,,0.0071,
3970900,{300220},False,[],,,,0,,,Acting,Mona Alenius Kaniewski,,0.0071,
3970901,"{300220, 65007}",False,[],,,,0,,,Acting,Selma Quist Møller,,0.0143,
3970902,{300220},False,[],,,,0,,,Acting,Oliver Arild,,0.0143,
3970903,{300220},False,[],,,,0,,,Acting,Vitus Jalving,,0.0,
3970908,"{300220, 65007}",False,[],,,,0,,,Acting,Laila Miermont,,0.0071,
3971236,{848181},False,[],,,,0,,,Acting,Mihlo Olsen,,0.0,
3975459,{1261819},False,[],,,,2,,,Acting,Arne Jacobsen,Denmark,0.0143,/dMl2onyjGnpnEx6mBn6uBavuBS.jpg
3980400,{1104961},False,[],,,,0,,,Acting,Gustav Gede Nervil,,0.0,
3980498,"{76312, 24620}",False,['Kim Eduard Jensen'],,1958-09-26,,2,,,Acting,Kim Jensen,,0.0143,
3981617,{1105329},False,[],,1996-05-29,,2,,,Acting,Lasse Koch Engholm,,0.0143,/aDJV151SGCDeMHTqY1l44x1g9jl.jpg
3992528,{1108322},False,[],,,,0,,,Acting,Buster Bjørn Werner,,0.051,/4TdGlavwCdjcq895SX3Zd56pxLZ.jpg
3992532,{1108322},False,[],,,,0,,,Acting,Gustav Andreas Werner,,0.0071,
3992573,{1061658},False,[],,,,0,,,Acting,Anders Adelfred,,0.0,
3992574,{1061658},False,[],,,,0,,,Acting,Oscar Nørgaard,,0.0143,
3992575,{1061658},False,[],,,,0,,,Acting,Josefine Kornmaaler,,0.0071,
3993153,{1108549},False,[],,,,0,,,Acting,Helene Hasseriis Holten,,0.0071,/8SYLRDJDXRcYU8YfEf14q3wODwr.jpg
3996319,{1082462},False,[],,,,0,,,Acting,Rubén Riera,,0.0071,/dMB3qoR7jP9tvfcWNeqSD9R2TDA.jpg
3996320,{1082462},False,[],,,,0,,,Acting,Sarah Sulieman,,0.0143,
4003332,{1111316},False,[],,,,0,,,Acting,Peter Saske,,0.0,
4005260,{1111825},False,[],,,,0,,,Acting,Theo Suissa,,0.0,
4010302,{980026},False,[],,,,2,,nm8555457,Acting,Josef Berousek,,0.0538,
4010506,{1113120},False,[],,,,0,,,Acting,Rami Zayat,,0.0,
4016183,"{1297476, 1232305, 1237689, 1114746, 1237693}",False,[],,,,0,,,Acting,Emil Lyster,,0.0071,/l2Gq29ipAm9dCBRjH9sdO0j516m.jpg
4016184,"{1297476, 571687, 1237693, 1232305, 1164884, 1237689, 1114746, 1179227, 1115293}",False,[],,2005-01-08,,2,,,Acting,Emil Guttorm,,0.0071,/c8i63UkmupRl5mI5Eq6JxN4kMkJ.jpg
4016185,{1114746},False,[],,,,0,,,Acting,Elias Nord,,0.0,
4016186,{1114746},False,[],,,,0,,,Acting,Silas Behr,,0.0071,
4016187,"{1297476, 571687, 1232305, 1237689, 1115293}",False,[],,,,0,,,Camera,Hjalte Larsen,,0.0,/xHY9P0yLrSJQH1EWRdqfPN8OdRc.jpg
4016188,{1115293},False,[],,,,0,,,Sound,Tobias Boie,,0.0,
4018368,{1115293},False,[],,,,0,,,Acting,Thea Bramming,,0.0,
4019760,{1115622},False,[],,,,0,,,Acting,Adem Hamza,,0.0,
4024637,{535078},False,['Chrystèle Madeleine Joliton'],,1974-05-19,,1,https://www.emmashapplin-official.com,nm1575787,Acting,Emma Shapplin,"Savigny-sur-Orge, Essonne, France",0.0071,/hAeqPwSOyemRZ68mOsY1q1AZFdq.jpg
4038140,{1120421},False,[],,,,0,,,Acting,Madeline Planck Wolff,,0.0479,
4038144,{1120421},False,[],,,,0,,,Acting,Brian Eklund Petersen,,0.0143,
4038147,{1120421},False,[],,,,0,,,Acting,Adrian Collin,,0.0,
4038148,{1120421},False,[],,,,0,,,Acting,Isabella Joan Petersen Leeche,,0.0214,
4038154,{1485678},False,[],,,,0,,,Production,Per Ankjær,,0.0071,
4038899,{1120543},False,[],,,,0,,,Acting,Lasse Peter Larsen,,0.0575,/8lqtipvPdr4tVF7dZlAlxShvEgk.jpg
4038903,"{1082942, 1120543}",False,[],,2011-09-08,,1,,nm14215471,Acting,Silja Ellemann Kiehne,"Taastrup, Denmark",0.0,/ka0OC0pxaokPY8HITnBatKWokXV.jpg
4043486,{168510},False,[],,,,2,,,Editing,Malte Greis-Rasmussen,,0.0071,/eWAbfYUsYmBDYry3mlY86mHjTBZ.jpg
4044690,{1121919},False,[],,,,0,,,Acting,Elle-Mie Ejdrup Hansen,,0.0,
4044692,{1121919},False,[],,,,0,,,Acting,Jytte Hilden,,0.0071,
4045903,{169030},False,[],,,,0,,,Acting,Elisabeth Isaachsen,,0.0,
4045904,{169030},False,[],,,,0,,,Acting,Iselin Nordenhoug,,0.0,
4045905,{169030},False,[],,,,0,,,Acting,Mikaela Jønsson,,0.0,
4045906,{169030},False,[],,,,0,,,Acting,Maia Cathrine Stien Karlsen,,0.0,
4045907,{169030},False,[],,,,0,,,Acting,Bjarne Magnus Jensen,,0.0,
4045908,{169030},False,[],,,,0,,,Acting,Marit Sehl,,0.0,
4045909,{169030},False,[],,,,0,,,Acting,Vegar Mikalsen,,0.0,
4049920,{901251},False,[],,,,0,,,Acting,Yale Arden,,0.0214,
4049923,{901251},False,[],,,,0,,,Acting,Kathrine Jacobsen,,0.0143,
4049938,{901251},False,[],,,,0,,,Acting,Raoul Logan,,0.0,
4049947,{901251},False,[],,,,0,,,Acting,Karl Olesen,,0.0,
4049948,{901251},False,[],,,,0,,,Acting,Margit Arve Christensen,,0.0,
4049953,{901251},False,[],,1989-01-15,,2,,nm11438817,Acting,Thomas Trab,"Rigshospitalet, CPH. Copenhagen",0.0,
4049957,{901251},False,[],,,,0,,,Acting,Camilla Johansen,,0.0071,
4049958,{901251},False,[],,,,0,,,Acting,Bodil Vilhelmine Dybvad Pedersen,,0.0143,
4049962,{901251},False,[],,,,0,,,Acting,Marie Courandière,,0.0143,
4050217,{20647},False,[],,,,2,,,Acting,Rolf Nielsen,,0.0,
4056809,{1125607},False,[],,1985-11-24,,1,,,Acting,Olivia Franciska Fevel Borgels,"Rudkøbing, Danmark",0.0168,/71QAcnJpOKyCjgtTSPNAxDySatT.jpg
4056810,{1125607},False,[],,,,0,,,Acting,Suad Demirovic,,0.0071,
4057847,"{1355578, 1158395, 1225156}",False,[],,1983-04-19,,2,,nm8141112,Acting,Mo Chara,"København, Danmark",0.0311,/dKmfH0vNrS2TMr6hRCu3sasCyEZ.jpg
4071956,{1010616},False,['Tinus'],,,,2,https://www.tinus.dk/,nm4448724,Acting,Tinus de Schunard,,0.0362,/84YJg8Rd653S6x0IBYoUP3FraM4.jpg
4076215,"{1129813, 1129805}",False,[],,,,0,,,Acting,Frederik Just,,0.0,
4076218,"{1129813, 1283143}",False,[],,,,0,,,Acting,Josephine Grosbøl,,0.0338,/ftChe3g1FDUxpItJdlYfXjLGrA8.jpg
4076234,{1130408},False,[],,,,0,,,Acting,Mathias Bendt,,0.0143,
4076235,"{1130408, 604211}",False,[],,,,0,,,Acting,Majken Blaess Møgelbjerg,,0.0143,/eYBFUji3bmcP6kngIEzRWsUFqal.jpg
4076262,{1113448},False,[],,,,1,,nm7386364,Acting,Eliza Roth,,0.0264,/ewEyR4Tovh1cE87ZZUCsFZtDhuq.jpg
4076296,{1130425},False,[],,,,0,,,Acting,Joos Rohrberg Sanden Støvelbæk,,0.0071,
4076298,{1130425},False,[],,,,0,,,Acting,Lukas Gregory,,0.0143,
4076299,{1130425},False,[],,,,0,,,Acting,Leonora Saabye,,0.0071,
4078361,{1130947},False,[],,,,0,,,Acting,Emmanuel Matongo,,0.0,
4078362,{1130947},False,[],,,,0,,,Acting,Jakob Sørensen,,0.0,
4078369,{1130947},False,[],,,,0,,,Acting,Maja Bruun-Schmidt,,0.0071,
4086604,{1133068},False,[],,,,0,,,Acting,Esther Urioste,,0.0,
4086969,{980026},False,[],,,,1,,,Acting,Melina Hagberg,,0.0143,/8UxaBgdoEN4U3qHiOlS8xGDqNHb.jpg
4090823,{420130},False,"['نادرة عمران', 'نادرة خالد', 'Nadra Khaled', 'Nadira Emran', 'Nadira Khaled']","A Jordanian actress, born in the Palestinian city of Hebron. She began acting at a young age, and achieved great success in television drama. Among her notable works are the series Saladin Al Ayuoobi (2001), The Imam (2017) and The Invasion (2007).",,,1,,,Acting,Nadera Omran,,0.1706,/i1pVGT714eQiyOqh1ZDet6UdSYT.jpg
4090898,{11330},False,[],,,,0,,,Acting,Pelumi Fadairo,,0.0,
4093198,{56644},False,[],,,,1,,nm2332425,Acting,Jessica Lawson,,0.0,
4093629,"{1135252, 1301741}",False,[],,,,0,,,Acting,Sigurd Primdahl,,0.0071,
4093634,{1135252},False,[],,,,0,,,Acting,Carla Adele Skousen,,0.0,
4093638,{1135252},False,[],,,,0,,,Acting,Sofus Prehn Ottosen,,0.0071,
4094283,{1119173},False,[],,,,0,,,Acting,Aksel True Klüver,,0.0143,
4097308,{1136124},False,[],,,,0,,,Acting,Nicholas Kennedy,,0.0,
4097313,{1136124},False,[],,,,0,,,Acting,Sander Fjeldberg,,0.0,
4097324,{1136124},False,[],,,,0,,,Camera,Magnus Maximus,,0.0,
4099840,{1136917},False,[],,,,0,,,Directing,Las Dyhrcrone,,0.0214,
4101167,{1137260},False,[],,,,0,,,Acting,Meta Volkers,,0.0071,
4101169,{1137260},False,[],,,,0,,,Acting,Max Bering,,0.0071,
4101171,{1137260},False,[],,,,0,,,Acting,Noah Hoerner,,0.0,
4102646,{1137680},False,[],,,,0,,,Acting,Ea Jørgensen,,0.0,
4102647,{1137680},False,[],,,,0,,,Acting,Isabella Joan Petersen Leeche,,0.0193,
4104808,{1138253},False,[],,,,0,,,Acting,Poul Andrias Ziska,,0.0297,
4104809,{1138253},False,[],,,,0,,,Acting,Johannes Jensen,,0.0505,
4104810,{1138253},False,[],,,,0,,,Acting,Ove Villadsen,,0.0552,
4104811,{1138253},False,[],,,,0,,,Acting,Karin Visth,,0.0256,
4108789,{1139533},False,[],,,,0,,,Acting,Søren Svejstrup,,0.0593,
4108790,{1139533},False,[],,,,0,,,Acting,Helen Dencker Pedersen,,0.0,
4108791,{1139533},False,[],,,,0,,,Acting,Ludmilla Spartel,,0.051,
4111931,{2061},False,[],,,,0,,,Acting,Alex Nielsen,,0.0143,
4120025,{1142138},False,[],,,,0,,,Acting,Mikkel Friis Vognæs,,0.0,
4120038,"{1142138, 1179227, 1339615}",False,"['Ann Celina Mathiesen', 'Celina Mathiesen', 'Ann Celina Fønsskov Mathiesen']",,1997-03-26,,1,,nm10869582,Acting,Ann Celina Fønsskov,"Svendborg, Danmark",0.0,/6a8rBPtSsEvv9GKoXYIKCaKYhcL.jpg
4121038,{452},False,[],,,,0,,,Acting,Iris Albøge,,0.0143,
4121041,{452},False,[],,,,0,,,Acting,Palle Lorentz Emiliussen,,0.0,
4121042,{452},False,[],,,,0,,,Acting,Torben Meyrowitsch,,0.0071,
4121044,{452},False,[],,,,0,,,Acting,Lis Bente Petersen,,0.0143,
4121045,{452},False,[],,,,0,,,Acting,Svend Erik Plannthin,,0.0071,
4121048,{452},False,[],,,,0,,,Acting,Axel Schmidt,,0.0071,
4121584,{1142575},False,[],,,,0,,,Acting,John Hilbard,,0.0,
4121586,{1142575},False,[],,,,0,,,Acting,Ib Monty,,0.0071,
4128806,{1140995},False,[],,,,0,,,Acting,SoWeQ,,0.0071,
4128807,{1140995},False,[],,,,0,,,Acting,Snuskebabe a.k.a. Simone Amanda Pedersen,,0.0,
4128808,{1140995},False,[],,,,0,,,Acting,ConflictionDK a.k.a. Asbjørn Ravn Olsen,,0.0071,
4128818,{1136913},False,[],,,,0,,,Acting,Palle Würtz,,0.0071,
4128819,{1136913},False,[],,,,0,,,Acting,Jonas Smedegaard,,0.0071,
4128820,{1136913},False,[],,,,0,,,Acting,Mikael Stentoft,,0.0,
4128821,{1136913},False,[],,,,0,,,Acting,Michael Steensig Marco,,0.0,
4128822,{1136913},False,[],,,,0,,,Acting,Casper Thybo,,0.0071,
4128823,{1136913},False,[],,,,0,,,Acting,Dior Vanessa Schmidt,,0.0071,
4128825,{1136913},False,[],,,,0,,,Acting,Malene Patzer,,0.0,
4128826,{1136913},False,[],,,,0,,,Acting,Henriette ‘Miss Calibra’ Pedersen,,0.0,
4128827,{1136913},False,[],,,,0,,,Acting,Brian Troy,,0.0,
4130269,{1140782},False,[],,,,0,,,Acting,Kleopatra Klinder,,0.0,
4130270,"{50656, 1140782}",False,[],,,,0,,,Acting,Line Bie Rosenstjerne,,0.0071,
4130271,{1140782},False,[],,,,0,,,Acting,Vlera Beka,,0.0071,
4130273,{1136917},False,[],,,,0,,,Acting,Frederik Tog Palmberg,,0.0,
4130274,{1136917},False,[],,,,0,,,Acting,Christian Emil Palmberg,,0.0289,
4131161,{1087768},False,[],,,,2,,nm1664861,Acting,Rasmus Damsgaard,,0.0071,
4139041,{983524},False,[],"Helgi Ilo (born July 6, 1942 in Tallinn) is an Estonian former radio announcer and actor.

She studied at Pööravere Primary School in 1949–1950 and at Pärnu-Jaagup Secondary School in 1950–1960, where she was also the first to graduate with a gold medal. From 1961–1965 she studied at the Tallinn State Conservatory's Department of Performing Arts (2nd year).

She worked as an actor at the Estonian SSR State Youth Theatre in 1965–1975, then as an announcer at Estonian Radio in 1976–1993 and as a personnel manager at Statistics Estonia in 1993–2002.",1942-07-06,,1,,,Acting,Helgi Ilo,"Tallinn, Estonian SSR, USSR [now Estonia]",0.0071,/irmjglsGMAxuIpoQzzOrzVjnAR4.jpg
4147500,{1148138},False,[],,,,0,,,Acting,Sara bak,,0.0168,
4156404,"{1232748, 1150500}",False,[],Danish prime minister.,,,2,,nm1385837,Acting,Jens Otto Krag,,0.0071,
4159650,{1151400},False,[],,,,0,,,Acting,Ksenia Grigorjeva,,0.0454,
4159656,{1151403},False,[],,,,0,,,Acting,Per Balle Erhenberg,,0.0,
4159658,{1151403},False,[],,,,0,,,Acting,Niels Nedergård,,0.0,
4167114,{33807},False,[],,,,0,,,Acting,Johan Sølling Henriksen,,0.051,
4167155,{653373},False,[],,,,0,,,Art,Jesper Schrøder,,0.0071,
4168434,{213993},False,[],,,,0,,,Acting,Seckin Bozkaya,,0.0,
4168435,"{957176, 964308}",False,['Eskil Bøgh Tonnesen'],,1995-03-29,,2,,,Acting,Eskil Tonnesen,"Tønder, Danmark",0.0958,/hvCM5V17NoV3pm76z0cUwjzESWa.jpg
4168437,{213993},False,[],,,,0,,,Acting,Emma Ramezani,,0.0143,
4168438,{213993},False,[],,,,0,,,Acting,Mustafa Aydemis,,0.0,
4168439,{213993},False,[],,,,0,,,Acting,Renaud Leliévre,,0.0,
4168440,{213993},False,[],,,,0,,,Acting,Martin Bakrawi,,0.0071,
4168441,{213993},False,[],,,,0,,,Acting,Halil Tomak,,0.0071,
4168442,"{213993, 21267}",False,[],,,,0,,,Acting,Turan Özaltin,,0.0,
4168443,{213993},False,[],,,,0,,,Acting,Semra Solakli,,0.0,
4168444,{213993},False,[],,,,0,,,Acting,Chatrine Lauritsen,,0.0,
4168445,{213993},False,[],,,,0,,,Acting,Malene Christian,,0.0,
4168446,{213993},False,[],,,,0,,,Acting,Marian Thinggaard,,0.0,
4168447,{213993},False,[],,,,0,,,Acting,Christina Wimmer,,0.0,
4168448,{213993},False,[],,,,0,,,Acting,Sinasi Demiralay,,0.0,
4168449,{213993},False,[],,,,0,,,Acting,Darko Cukic,,0.0,
4168450,{213993},False,[],,,,0,,,Acting,Yasar Tas,,0.0,
4168452,{213993},False,[],,,,0,,,Acting,Niels Nyfeldt,,0.0,
4168461,{213993},False,[],,,,0,,,Acting,Susan Havsteen,,0.0,
4168462,{213993},False,[],,,,0,,,Acting,Anders Bigandt,,0.0,
4168484,{396127},False,[],,,,0,,,Acting,Steffen ElskovsGrøn,,0.0143,
4168486,{396127},False,[],,,,0,,,Acting,Doris Elisabeth Bertelsen,,0.0,
4168487,{396127},False,[],,,,0,,,Acting,Birgitte Bjorholm,,0.0,
4168519,{396127},False,[],,,,0,,,Acting,Michael Lauterbach Pedersen,,0.0143,
4168521,{396127},False,[],,,,0,,,Acting,Christopher Ammitzbøll Gleerup,,0.0,
4168526,{396127},False,[],,,,0,,,Acting,Povl Søndergaard,,0.0071,
4168532,{396127},False,[],,,,0,,,Acting,Maylenah Carmen Angellina Wiliemsborg,,0.0143,
4170106,{708540},False,[],,,,0,,,Acting,Werner Koldby,,0.0143,
4170609,{1154054},False,[],,1972-10-20,,1,,,Acting,Rikke Buch Bendtsen,,0.0143,/n7Cd91KypWZHrmRx9rVY3ECsyZc.jpg
4170653,"{1154066, 1316860}",False,[],,,,1,,,Acting,Lea Thiim Harder,,0.0143,/xweWTr0SkD5nVu8nLGk22xFATX0.jpg
4174915,{1155063},False,[],,,,0,,,Acting,Carla Viola Thurøe,,0.0168,/faB25wVeh4sIBLjiAZHhYJi3f65.jpg
4174980,{1173120},False,[],,,,0,,,Art,Mille Grøndal,,0.0,
4175462,{52547},False,[],,1972-05-22,,1,,nm1291130,Acting,Michèle Bellaiche,"Taastrup, Danmark",0.0579,/iTMuWyn24FvVZHeaj62pEDaSCXP.jpg
4181481,{1010616},False,[],,,,0,,,Sound,Nikoline Vicic Rasmussen,,0.0071,/wbPkr8lJKLuLnrEkKU0JWTGJvHZ.jpg
4181487,{1010616},False,[],,,,0,,,Acting,Sara Helling,,0.0071,
4185354,{1219054},False,['Tine Götzsche'],,1967-02-24,,1,,,Acting,Tine Gøtzsche,"Holstebro, Danmark",0.1089,/o717cT2XakPpO9qo6bubyZZylHi.jpg
4188787,{1085218},False,[],,,,0,,,Acting,Abud Mustafa,,0.1254,
4188788,{1085218},False,[],,,,0,,,Acting,Ahmad Ayman,,0.0357,
4188789,{1085218},False,[],,,,0,,,Acting,Sebastian Nørgaard,,0.0071,
4188791,{1085218},False,[],,,,0,,,Acting,"Hamed ""Baloosh"" Balosha",,0.0286,
4188792,{1085218},False,[],,,,0,,,Acting,Asgar Hansen,,0.0143,
4191341,{1158894},False,[],,,,0,,,Acting,Kasper Aarbye,,0.0071,
4191342,{1158894},False,[],,,,0,,,Acting,Mathias Fjord,,0.0143,
4191343,{1158894},False,[],,,,0,,,Acting,Freia Mosberg Dam,,0.0143,
4191345,{1158894},False,[],,,,2,,,Acting,Jacob Juulsgaard,,0.0,/hWaONDyWEDICcjnN6P2zAcflpij.jpg
4191346,{1158894},False,[],,,,0,,,Acting,Pawel Wyzykowski,,0.0,
4200863,{1161519},False,[],,,,0,,,Acting,Emil Jørgensen,,0.0071,
4205021,{1162511},False,[],,,,0,,,Acting,Svend Borch,,0.0429,
4205649,{864342},False,[],,,,0,,,Acting,Andreas Bromand Hansen,,0.0143,
4205650,{864342},False,[],,,,0,,,Acting,Joshua Shafir,,0.0579,
4208510,{142473},False,[],,,,0,,,Acting,Jan Heinig Hansen,,0.0,
4210828,{1014043},False,[],,,,0,,,Camera,Else Tholstrup,,0.0,
4216025,{1164884},False,[],,,,0,,,Acting,Magnus Mikkelsen,,0.0,
4216026,"{1164884, 1297476}",False,[],,,,0,,,Acting,Lærke Mikkelsen,,0.0,
4216027,{1164884},False,[],,,,0,,,Acting,Malthe Mikkelsen,,0.0,
4223044,{1166968},False,[],,,,0,,,Acting,Jesper Mortensen,,0.0,/9OktsyoGxMcLbSCEGhqDapE8gtx.jpg
4223045,{1166968},False,[],"Eiqu Miller is a Danish entrepreneur, YouTuber & musician. His first feature film; ""Firstgrade: From Rags to Riches"" (2023), was released digitally and was a major hit in YouTube. That also came out to be his most popular work.",,,2,,,Acting,Eiqu Miller,Denmark,0.0071,/1RCIczgRWrtzytVrVd3uKRyxV2f.jpg
4223046,{1166968},False,[],,,,0,,,Acting,Nicolai Søndergaard,,0.0,
